"periodo_evasao";"id_aluno";"codigo_curso";"periodo_ingressao";"codigo_ingressao";"codigo_evasao";"nota_ingressao";"naturalidade";"estado";"tipo_ensino";"cotista";"ano_nascimento";"genero";"matricula"
1997.2;76088464453;11128100;1990.1;1;1;532;NA;NA;NA;NA;1971;"F";190110544
1997.2;87238080478;14102100;1991.1;1;1;605;NA;NA;NA;NA;1973;"M";191110313
1997.2;92782060406;12205100;1991.1;1;1;681;NA;NA;NA;NA;1973;"F";191120310
1997.2;98145797420;14123100;1991.2;1;1;632;NA;NA;NA;NA;1973;"F";191210352
1997.2;78852048472;13304100;1991.2;1;1;474;NA;NA;NA;NA;1970;"F";191230379
1997.2;79176470482;41410100;1992.1;1;1;597;NA;NA;NA;NA;1973;"M";492140326
1997.2;91746400463;14123100;1992.1;1;1;704;NA;NA;NA;NA;1973;"M";192110479
1997.2;92791778420;15108100;1993.1;1;1;474;NA;NA;NA;NA;1973;"M";193110575
1997.2;89825500549;14102100;1993.2;1;1;619;NA;NA;NA;NA;1972;"M";193210254
1997.2;71459340434;13301100;1994.1;6;1;480;NA;NA;NA;NA;1970;"F";194130283
1997.2;56911580315;14123100;1997.2;1;1;595;NA;NA;NA;NA;1974;"M";197210123
1997.2;48632562487;11128100;1985.1;1;4;507;NA;NA;NA;NA;1965;"F";185110280
1997.2;56987293449;13301100;1988.2;1;4;471;NA;NA;NA;NA;1967;"M";188230148
1997.2;33296090444;11124100;1989.1;1;4;541;NA;NA;NA;NA;1963;"M";189110382
1997.2;91961289415;13301100;1992.2;1;4;559;NA;NA;NA;NA;1974;"F";192230248
1998.1;31270603434;14123100;1986.2;1;1;580;NA;NA;NA;NA;1961;"M";186210170
1998.1;78894891453;14123100;1992.2;1;1;632;NA;NA;NA;NA;1972;"M";192210293
1998.1;99661780404;15122100;1993.1;1;1;696;NA;NA;NA;NA;1974;"M";193110287
1998.1;62863266500;15122100;1993.1;1;1;558;NA;NA;NA;NA;1974;"M";193110284
1998.1;83935754434;13301100;1993.1;1;1;665;NA;NA;NA;NA;1972;"F";193130246
1998.1;91042020400;13304100;1993.1;1;1;612;NA;NA;NA;NA;1974;"F";193130309
1998.1;2330494440;14102100;1993.2;1;1;632;NA;NA;NA;NA;1976;"M";193210245
1998.1;1897839405;13301100;1994.1;1;1;498;NA;NA;NA;NA;1976;"F";194140035
1998.1;46801987453;13301100;1994.2;5;1;NA;NA;NA;NA;NA;1966;"M";194230273
1998.1;2457899443;13301100;1994.2;1;1;479;NA;NA;NA;NA;1976;"F";194240003
1998.1;80456286420;13301100;1995.1;6;1;NA;NA;NA;NA;NA;1900;"F";195140469
1998.1;98054651449;13312110;1997.1;5;1;NA;NA;NA;NA;NA;1970;"F";197130556
1998.1;44270615400;21316210;1997.1;9;1;0;NA;NA;NA;NA;1965;"F";297130617
1998.1;76006239434;14123100;1990.2;1;4;589;NA;NA;NA;NA;1900;"M";190210200
1998.1;39751830478;11124100;1991.2;1;4;NA;NA;NA;NA;NA;1900;"M";191210023
1998.1;1972675426;15108100;1993.1;1;4;520;NA;NA;NA;NA;1973;"F";193110592
1998.1;1846424429;11124100;1993.2;1;4;490;NA;NA;NA;NA;1974;"M";193210073
1998.1;795613490;15121100;1995.2;1;4;487;NA;NA;NA;NA;1971;"M";195210658
1998.1;73049646500;14102100;1996.2;1;4;626;NA;NA;NA;NA;1977;"M";196210003
1998.1;2980992410;21316210;1997.1;1;4;NA;NA;NA;NA;NA;1975;"M";297130622
1998.2;72583738453;14123100;1991.2;1;1;585;NA;NA;NA;NA;1900;"M";191210021
1998.2;88625036469;14102100;1992.1;1;1;611;NA;NA;NA;NA;1972;"M";192110253
1998.2;85340820491;12205100;1993.1;1;1;692;NA;NA;NA;NA;1973;"M";193120254
1998.2;50244531315;12205100;1993.1;1;1;697;NA;NA;NA;NA;1973;"M";193120247
1998.2;745506402;12205100;1993.1;1;1;735;NA;NA;NA;NA;1974;"F";193120235
1998.2;75555980515;12205100;1993.1;1;1;677;NA;NA;NA;NA;1975;"M";193120001
1998.2;23744235491;13312110;1993.1;1;1;464;NA;NA;NA;NA;1958;"F";193130605
1998.2;95137602434;11126100;1993.1;1;1;481;NA;NA;NA;NA;1975;"M";193110330
1998.2;69083126404;14102100;1994.1;1;1;617;NA;NA;NA;NA;1972;"F";194110053
1998.2;92916937404;14102100;1994.1;1;1;662;NA;NA;NA;NA;1974;"M";194110018
1998.2;3182516477;13301100;1994.2;1;1;431;NA;NA;NA;NA;1976;"F";194240021
1998.2;68452420463;41410100;1995.1;2;1;NA;NA;NA;NA;NA;1900;"M";495150470
1998.2;2344180443;13301100;1995.1;1;1;575;NA;NA;NA;NA;1976;"F";195140186
1998.2;63398133568;15122100;1997.1;1;1;521;NA;NA;NA;NA;1974;"F";197110283
1998.2;3061107410;13312110;1997.1;1;4;420;NA;NA;NA;NA;1976;"F";197130463
1999.1;78945380434;21309210;1990.1;1;1;489;NA;"PB";NA;NA;1969;"F";290130328
1999.1;2199762440;15122100;1991.2;1;1;525;NA;NA;NA;NA;1972;"F";191210311
1999.1;88619320459;15122100;1992.1;1;1;609;NA;NA;NA;NA;1972;"M";192110346
1999.1;80607330449;21309210;1993.1;1;1;448;NA;"PB";NA;NA;1971;"F";293130503
1999.1;19516452;12205100;1993.1;1;1;787;NA;NA;NA;NA;1975;"F";193120232
1999.1;72631120434;12205100;1993.2;1;1;648;"RECIFE";"PE";NA;NA;1970;"M";193220000
1999.1;64583120400;12205100;1993.2;1;1;654;NA;NA;NA;NA;1970;"F";193220240
1999.1;2455240452;11107150;1994.1;1;1;409;NA;NA;NA;NA;1977;"M";194110346
1999.1;58634029468;41403100;1994.1;9;1;525;"ESPERANÇA";"PB";NA;NA;1969;"F";494110469
1999.1;74747762434;14102100;1994.2;1;1;556;NA;NA;NA;NA;1971;"M";194210169
1999.1;63877910572;15122100;1994.2;1;1;475;NA;NA;NA;NA;1974;"M";194210175
1999.1;1897871473;14102100;1995.1;1;1;606;NA;NA;NA;NA;1977;"F";195110223
1999.1;1845595459;21316210;1995.2;1;1;491;"CAJAZEIRAS";"PB";NA;NA;1975;"M";295230678
1999.1;1999089405;13305110;1995.2;1;1;660;NA;NA;NA;NA;1975;"M";195230602
1999.1;2038672466;21316210;1995.2;1;1;491;"IPAUMIRIM";"CE";NA;NA;1974;"M";295230674
1999.1;2073054471;11107110;1997.1;1;1;614;NA;NA;NA;NA;1976;"M";197110171
1999.1;92056792400;11128100;1994.1;1;4;472;NA;NA;NA;NA;1976;"M";194110235
1999.1;2388993490;13304100;1997.1;1;4;489;NA;NA;NA;NA;1977;"F";197130293
1999.1;3247958401;41410100;1997.2;1;4;507;NA;NA;NA;NA;1979;"M";497250121
1999.1;4686179344;41410100;1998.2;10;4;NA;NA;NA;NA;NA;1900;"M";498250511
1999.2;97854728420;11126100;1993.1;1;1;487;NA;NA;NA;NA;1973;"F";193110352
1999.2;2082167402;12205100;1994.1;1;1;652;"CAMPINA GRANDE";"PB";NA;NA;1975;"F";194120011
1999.2;98148958491;14123100;1994.1;1;1;591;NA;NA;NA;NA;1976;"F";194110071
1999.2;43837166287;15122100;1994.1;1;1;534;"PORTO VELHO";"RO";NA;NA;1971;"M";194110120
1999.2;2764958455;11126100;1994.1;1;1;505;NA;NA;NA;NA;1976;"F";194110170
1999.2;87350947453;41410100;1994.2;1;1;380;"MONTEIRO";"PB";NA;NA;1973;"M";494220061
1999.2;99700255468;15122100;1994.2;1;1;479;NA;NA;NA;NA;1975;"F";194210157
1999.2;2343283478;41410100;1995.1;1;1;551;NA;NA;NA;NA;1976;"M";495150187
1999.2;11908054808;11128100;1995.1;1;1;469;NA;NA;NA;NA;1972;"F";195110357
1999.2;2134452471;11126100;1995.1;1;1;512;NA;NA;NA;NA;1976;"F";195110291
1999.2;2997216478;13309110;1995.2;1;1;501;NA;NA;NA;NA;1977;"F";195230659
1999.2;2924596459;14102100;1995.2;1;1;561;NA;NA;NA;NA;1978;"F";195210192
1999.2;2041283408;21309210;1996.1;1;1;436;"CAJAZEIRAS";"PB";NA;NA;1977;"M";296130349
1999.2;4188635479;21309210;1996.1;1;1;442;"BONITO DE SANTA FÉ";"PB";NA;NA;1977;"F";296130334
1999.2;76859169591;14123100;1996.1;1;1;584;"PAULO AFONSO";"BA";NA;NA;1975;"M";196110086
1999.2;71308903391;13305110;1996.1;1;1;486;NA;NA;NA;NA;1976;"F";196130223
1999.2;46806806449;13305110;1997.1;5;1;NA;NA;NA;NA;NA;1900;"F";197130569
1999.2;89362101491;13309110;1999.1;5;1;NA;NA;NA;NA;NA;1900;"F";199130417
1999.2;88622789420;15121100;1991.1;1;4;495;NA;NA;NA;NA;1971;"F";191140364
1999.2;86561359453;15122100;1995.2;1;4;439;NA;NA;NA;NA;1975;"F";195210287
1999.2;2470538483;13301100;1995.2;1;4;471;NA;NA;NA;NA;1977;"M";195240205
1999.2;3468320477;15108100;1999.1;1;4;461;"CAMPINA GRANDE";"PB";NA;NA;1980;"M";199110129
1999.2;80414575504;14123100;1999.1;1;4;590;"ARACAJU";"SE";NA;NA;1980;"M";199110088
1999.2;58685480;11128100;1999.1;1;4;523;"CAICÓ";"RN";NA;NA;1980;"F";199110362
1999.2;51505509491;15122100;1988.2;1;5;503;NA;NA;NA;NA;1966;"M";188210069
1999.2;69035601491;11124100;1990.1;1;5;532;NA;NA;NA;NA;1968;"M";190110390
1999.2;84824204453;13301100;1990.2;1;5;550;NA;NA;NA;NA;1972;"M";190230363
1999.2;83138307434;14123100;1999.1;1;8;629;"RECIFE";"PE";NA;NA;1975;"M";199110247
2000.1;85376477487;21316210;1992.2;1;1;435;NA;NA;NA;NA;1968;"F";292230440
2000.1;59638095415;41410100;1993.1;1;1;564;"MOSSORÓ";"RN";NA;NA;1968;"M";493140347
2000.1;69504008534;14123100;1993.2;1;1;625;NA;NA;NA;NA;1973;"M";193210319
2000.1;89303717449;11128100;1994.1;1;1;449;"PATOS";"PB";NA;NA;1975;"F";194110276
2000.1;95379134491;41410100;1994.1;1;1;419;"JOÃO PESSOA";"PB";NA;NA;1974;"F";494120106
2000.1;61205946504;11124100;1994.1;1;1;476;"ALAGOINHAS";"BA";NA;NA;1969;"M";194110418
2000.1;76875776472;41410100;1994.1;6;1;NA;"PATOS";"PB";NA;NA;1972;"F";494120122
2000.1;89815343491;41410100;1995.1;1;1;587;"NATAL";"RN";NA;NA;1974;"F";495150182
2000.1;2247637418;11107110;1995.1;1;1;387;NA;NA;NA;NA;1976;"F";195110449
2000.1;2439919403;13305110;1995.1;1;1;479;NA;NA;NA;NA;1975;"M";195130226
2000.1;99109514449;41410100;1995.1;1;1;506;"POMBAL";"PB";NA;NA;1977;"F";495150206
2000.1;91643104420;41410100;1995.1;1;1;527;"SERRA NEGRA";"RN";NA;NA;1972;"F";495150197
2000.1;2240458496;15127100;1995.1;1;1;434;"SOUSA";"PB";NA;NA;1976;"F";195110402
2000.1;2164786424;41410100;1995.1;1;1;491;"CAMPINA GRANDE";"PB";NA;NA;1974;"M";495150215
2000.1;2599762458;41410100;1995.1;1;1;498;"CAJAZEIRAS";"PB";NA;NA;1976;"F";495150213
2000.1;2735584470;41410100;1995.2;1;1;595;"CAJAZEIRAS";"PB";NA;NA;1978;"M";495250616
2000.1;51867028468;14123100;1995.2;1;1;546;NA;NA;NA;NA;1967;"M";195210209
2000.1;2233505409;14102100;1995.2;1;1;560;NA;NA;NA;NA;1976;"M";195210194
2000.1;95206415;41410100;1995.2;1;1;571;"CATOLÉ DO ROCHA";"PB";NA;NA;1976;"M";495250625
2000.1;91656702487;41410100;1995.2;1;1;563;"FORTALEZA";"CE";NA;NA;1975;"M";495250627
2000.1;2440295477;41410100;1995.2;1;1;544;"LAGOA D'ANTA";"RN";NA;NA;1975;"M";495250173
2000.1;768012414;14123100;1996.1;1;1;675;NA;NA;NA;NA;1978;"M";196110021
2000.1;99103974472;41410100;1996.1;6;1;NA;"JOÃO PESSOA";"PB";NA;NA;1974;"M";496150460
2000.1;2591609462;14102100;1996.2;1;1;606;NA;NA;NA;NA;1977;"M";196210017
2000.1;3391633034;13304100;1999.1;1;1;476;"SANTA MARIA";"MA";NA;NA;1965;"F";199130047
2000.1;69159360410;11124100;1999.2;1;1;455;"CAMPINA GRANDE";"PB";NA;NA;1970;"M";199210176
2000.1;25124099453;21316110;1999.2;12;1;677;NA;NA;NA;NA;1961;"F";299280080
2000.1;45063575404;15121100;1991.2;5;4;NA;NA;NA;NA;NA;1965;"M";191240028
2000.1;60680130578;11128100;1992.1;1;4;501;"SÃO PAULO";"SP";NA;NA;1973;"F";192110522
2000.1;748833480;15122100;1995.1;1;4;535;NA;NA;NA;NA;1976;"M";195110266
2000.1;39578186487;15122100;1995.2;1;4;424;NA;NA;NA;NA;1964;"M";195210298
2000.1;57868506334;12205100;1996.1;1;4;687;NA;NA;NA;NA;1974;"M";196120009
2000.1;83876944368;13312110;1999.1;1;4;591;"FORTALEZA";"CE";NA;NA;1981;"F";199130163
2000.1;1945716452;13301100;1999.2;1;4;538;"CATOLÉ DO ROCHA";"PB";NA;NA;1973;"M";199230023
2000.1;885863164;13301100;1999.2;1;4;555;"ARARUNA";"PB";NA;NA;1973;"F";199230007
2000.1;74766538315;13301100;1999.2;1;4;549;"SÃO LUÍS";"MA";NA;NA;1976;"F";199230015
2000.1;879042419;41410100;1999.2;1;4;540;"CAMPINA GRANDE";"PB";NA;NA;1981;"F";499240043
2000.1;2813423424;41410100;1999.2;1;4;525;"CAMPINA GRANDE";"PB";NA;NA;1978;"M";499240051
2000.2;67475957420;21309210;1993.1;1;1;465;"JAGUARIBE";"CE";NA;NA;1968;"F";293130505
2000.2;92874428434;12205100;1993.1;1;1;708;NA;NA;NA;NA;1974;"M";193120237
2000.2;3334655474;13304100;1994.1;1;1;453;NA;NA;NA;NA;1976;"F";194140043
2000.2;58054111568;41410100;1995.1;1;1;617;"POMBAL";"PB";NA;NA;1972;"M";495150177
2000.2;751183431;12205100;1995.1;1;1;594;NA;NA;NA;NA;1977;"F";195120190
2000.2;2110986476;12205100;1995.1;1;1;607;NA;NA;NA;NA;1975;"M";195120195
2000.2;2492321460;12205100;1995.1;1;1;598;NA;NA;NA;NA;1976;"F";195120201
2000.2;2088694412;21309210;1995.2;1;1;447;"SOUSA";"PB";NA;NA;1974;"F";295230745
2000.2;84739720400;41410100;1995.2;1;1;398;"TEIXEIRA";"PB";NA;NA;1974;"F";495250183
2000.2;2373909499;13304100;1995.2;1;1;486;NA;NA;NA;NA;1974;"F";195240633
2000.2;77672836587;14123100;1995.2;1;1;549;"ARACAJU";"SE";NA;NA;1977;"M";195210202
2000.2;2638624454;11124100;1995.2;1;1;483;NA;NA;NA;NA;1977;"M";195210255
2000.2;87850800478;41410100;1995.2;1;1;455;"MOSSORÓ";"RN";NA;NA;1973;"M";495250174
2000.2;75797925320;21309210;1996.1;1;1;430;"CAJAZEIRAS";"PB";NA;NA;1977;"F";296130358
2000.2;33682070400;21309210;1996.1;9;1;NA;"BAÍA FORMOSA";"RN";NA;NA;1961;"M";296130511
2000.2;2367511403;21316210;1996.1;2;1;NA;NA;NA;NA;NA;1971;"M";296130494
2000.2;99278332453;21309210;1996.1;1;1;463;"UIRAÚNA";"PB";NA;NA;1974;"M";296130285
2000.2;2351582403;15122100;1996.1;1;1;580;"CAMPINA GRANDE";"PB";NA;NA;1976;"M";196110093
2000.2;3230709497;14102100;1996.2;1;1;623;NA;NA;NA;NA;1974;"F";196210005
2000.2;76006700468;21316210;1996.2;5;1;NA;NA;NA;NA;NA;1964;"F";296230525
2000.2;2328258409;21309210;1997.1;1;1;512;"SOUSA";"PB";NA;NA;1974;"F";297130253
2000.2;91830621497;21309210;1997.1;1;1;421;"ANTENOR NAVARRO";"MG";NA;NA;1973;"M";297130456
2000.2;2675808431;21316210;1997.1;1;1;426;NA;NA;NA;NA;1975;"F";297130445
2000.2;92951317468;13305110;1997.1;1;1;444;"COREMAS";"PB";NA;NA;1973;"M";197130417
2000.2;65370503400;11107150;1997.1;1;1;572;NA;NA;NA;NA;1972;"F";197110204
2000.2;2395628441;11107150;1997.1;1;1;480;NA;NA;NA;NA;1976;"M";197110371
2000.2;2719994464;14102100;1997.1;1;1;718;NA;NA;NA;NA;1978;"M";197110113
2000.2;53587677468;21309210;1997.1;1;1;495;"PIANCÓ";"PB";NA;NA;1967;"M";297130281
2000.2;59390140544;11126100;1997.1;1;1;499;"IRECÊ";"BA";NA;NA;1970;"M";197110335
2000.2;45748608200;41410100;1997.1;2;1;NA;NA;NA;NA;NA;1975;"M";497150511
2000.2;96474734434;21309210;1997.2;1;1;487;"SOUSA";"PB";NA;NA;1972;"F";297230199
2000.2;3162485410;15108100;2000.1;1;1;525;"CAMPINA GRANDE";"PB";NA;NA;1979;"F";100110105
2000.2;792521412;14123100;1997.1;1;3;609;"SOUSA";"PB";NA;NA;1978;"M";197110176
2000.2;740663402;15122100;1996.1;1;4;572;"MACEIÓ";"AL";NA;NA;1977;"F";196110097
2000.2;73049646500;14102100;1998.1;1;4;625;NA;NA;NA;NA;1977;"M";198110177
2000.2;2239438436;21309210;1999.1;2;4;NA;"CAJAZEIRAS";"PB";NA;NA;1977;"M";299130444
2000.2;3634835435;15122100;1999.1;1;4;593;"CAMPINA GRANDE";"PB";NA;NA;1980;"F";199110175
2000.2;3530813451;11126100;1999.1;1;4;534;"CATOLÉ DO ROCHA";"PB";NA;NA;1980;"M";199110317
2000.2;962136476;15122100;1999.1;1;4;542;"CURRAIS NOVOS";"RN";NA;NA;1980;"M";199110197
2000.2;23752602449;13304100;1999.1;1;4;538;"BRASÍLIA";"DF";NA;NA;1960;"M";199130053
2000.2;3253812405;13301100;1999.1;1;4;563;"SURUBIM";"PE";NA;NA;1980;"F";199130001
2000.2;2758081490;11128100;1999.1;1;4;509;"JOÃO PESSOA";"PB";NA;NA;1977;"F";199110420
2000.2;93085478434;11107210;1999.1;1;4;437;"CAMPINA GRANDE";"PB";NA;NA;1972;"F";199110101
2000.2;3244888402;13304100;1999.1;1;4;508;"CAMPINA GRANDE";"PB";NA;NA;1980;"F";199130061
2000.2;2821255403;13304200;1999.2;1;4;478;"AREIA";"PB";NA;NA;1978;"M";199230101
2000.2;765593432;13301200;1999.2;1;4;519;"CAICÓ";"RN";NA;NA;1981;"M";199230076
2000.2;2962085407;13301200;1999.2;1;4;522;"PATOS";"PB";NA;NA;1980;"M";199230073
2000.2;99143445420;13312210;1999.2;12;4;711;"SÃO JOÃO DO CARIRI";"PB";NA;NA;1968;"M";199280033
2000.2;2754976400;41403100;1999.2;5;4;NA;"SANTA LUZIA";"PB";NA;NA;1974;"M";499240093
2000.2;82618828453;13304100;1999.2;5;4;NA;"CAMPINA GRANDE";"PB";NA;NA;1972;"M";199230461
2000.2;3212873477;14123100;1999.2;1;4;540;"CAMPINA GRANDE";"PB";NA;NA;1978;"F";199210222
2000.2;927461447;11124100;2000.1;1;4;675;"NATAL";"RN";NA;NA;1982;"M";100110228
2000.2;3644008469;11128100;2000.1;1;4;438;"BRASÍLIA";"DF";NA;NA;1980;"F";100110070
2000.2;50727222449;11107210;2000.1;1;4;463;"CAMPINA GRANDE";"PB";NA;NA;1964;"M";100110096
2000.2;81571453504;15122100;2000.1;1;4;567;"CAMPINA GRANDE";"PB";NA;NA;1982;"M";100110144
2000.2;3588363440;13312110;1999.1;1;6;441;"RECIFE";"PE";NA;NA;1978;"F";199130177
2000.2;840358466;15122100;1999.2;1;6;467;"PETROLINA";"PE";NA;NA;1979;"M";199210232
2000.2;98766443;15108100;1999.1;1;8;469;"CAMPINA GRANDE";"PB";NA;NA;1980;"M";199110128
2001.1;60222573449;15122100;1992.1;1;1;576;"CAMPINA GRANDE";"PB";NA;NA;1967;"M";192110032
2001.1;76045161491;41410100;1992.2;1;1;558;"PATOS";"PB";NA;NA;1968;"F";492240306
2001.1;88549585491;41403100;1992.2;1;1;449;"PATOS";"PB";NA;NA;1970;"F";492240279
2001.1;80618537449;14102100;1993.1;1;1;726;"CAMPINA GRANDE";"PB";NA;NA;1975;"M";193110238
2001.1;79866867404;12205100;1993.1;1;1;700;NA;NA;NA;NA;1972;"M";193120262
2001.1;753514478;11126100;1994.1;1;1;483;NA;NA;NA;NA;1976;"M";194110213
2001.1;74795732434;11124100;1994.2;1;1;442;"SANTA MARIA DA BOA VISTA";"PE";NA;NA;1973;"M";194210164
2001.1;87244551487;11124100;1994.2;1;1;472;NA;NA;NA;NA;1974;"M";194210116
2001.1;2436897484;41410100;1995.1;1;1;485;"CAMPINA GRANDE";"PB";NA;NA;1977;"F";495150176
2001.1;91797802453;41410100;1995.1;9;1;441;"PATOS";"PB";NA;NA;1974;"M";495150484
2001.1;2057194493;12205100;1995.2;6;1;561;"CAMPINA GRANDE";"PB";NA;NA;1975;"F";195220463
2001.1;2367452405;13309110;1995.2;1;1;450;NA;NA;NA;NA;1975;"M";195230736
2001.1;73810657387;12205100;1995.2;1;1;569;NA;NA;NA;NA;1976;"M";195220202
2001.1;85498351453;12205100;1995.2;6;1;556;NA;NA;NA;NA;1975;"F";195220461
2001.1;91765722420;13305110;1995.2;1;1;543;NA;NA;NA;NA;1973;"F";195230628
2001.1;85448788491;13305110;1995.2;1;1;477;NA;NA;NA;NA;1972;"M";195230693
2001.1;57936080287;41403100;1995.2;1;1;456;"CONCEIÇÃO";"PB";NA;NA;1975;"M";495250682
2001.1;67638664468;21316210;1995.2;1;1;506;"BONITO DE SANTA FÉ";"PB";NA;NA;1969;"M";295230654
2001.1;97926582468;14123100;1995.2;1;1;520;"JOÃO PESSOA";"PB";NA;NA;1977;"M";195210235
2001.1;2656002;41410100;1996.1;1;1;586;"CAMPINA GRANDE";"PB";NA;NA;1978;"F";496150015
2001.1;91812666420;13305110;1996.1;1;1;422;NA;NA;NA;NA;1971;"F";196130367
2001.1;33918511472;15127100;1996.1;1;1;445;NA;NA;NA;NA;1963;"M";196110302
2001.1;2611486484;14123100;1996.1;1;1;593;NA;NA;NA;NA;1977;"M";196110079
2001.1;3030552438;41410100;1996.1;1;1;574;"CATOLÉ DO ROCHA";"PB";NA;NA;1978;"M";496150022
2001.1;2490380486;11124100;1996.1;1;1;580;"BRASÍLIA";"DF";NA;NA;1978;"M";196110092
2001.1;70229392334;15122100;1996.2;1;1;513;"RIO DE JANEIRO";"RJ";NA;NA;1975;"F";196210083
2001.1;2457353483;13305110;1997.1;1;1;480;NA;NA;NA;NA;1977;"F";197130324
2001.1;22147632104;21316210;1997.2;5;1;NA;"CAJAZEIRAS";"PB";NA;NA;1952;"F";297230532
2001.1;18705340420;21316210;1997.2;5;1;NA;"TAVARES";"PB";NA;NA;1958;"M";297230550
2001.1;91994055553;14102100;1997.2;1;1;605;NA;NA;NA;NA;1978;"M";197210103
2001.1;803424426;14102100;1997.2;1;1;601;NA;NA;NA;NA;1979;"M";197210111
2001.1;36496677468;21316210;1997.2;5;1;NA;"CAJAZEIRAS";"PB";NA;NA;1955;"F";297230530
2001.1;18770460;11126100;1998.1;1;1;524;NA;NA;NA;NA;1975;"M";198110337
2001.1;91039266487;15122100;1999.2;1;1;521;"CAMPINA GRANDE";"PB";NA;NA;1973;"M";199210059
2001.1;2720038407;21316210;2001.1;1;1;481;"SÃO JOSÉ DE PIRANHAS";"PB";NA;NA;1977;"M";201130095
2001.1;30082986487;21309210;1997.1;1;2;526;"CONCEIÇÃO";"PB";NA;NA;1959;"M";297130228
2001.1;3202759493;15122100;1999.1;1;2;549;"MOSSORÓ";"RN";NA;NA;1979;"M";199110191
2001.1;1072631490;41410100;2000.2;1;2;477;"MOSSORÓ";"RN";NA;NA;1981;"M";400240036
2001.1;27406492820;41410100;2000.2;1;2;504;"ARARAS";"SP";NA;NA;1980;"M";400240011
2001.1;36369675415;14123100;1994.2;1;4;577;NA;NA;NA;NA;1962;"M";194210023
2001.1;862049717;11124100;1995.2;1;4;474;NA;NA;NA;NA;1972;"M";195210308
2001.1;3432125445;15122100;1997.1;1;4;547;NA;NA;NA;NA;1972;"M";197110235
2001.1;2859448438;15108100;1998.1;1;4;549;NA;NA;NA;NA;1979;"M";198110277
2001.1;3284309438;14123100;1998.1;1;4;616;NA;NA;NA;NA;1978;"M";198110556
2001.1;18870817806;11124100;1999.1;1;4;562;"BELO HORIZONTE";"MG";NA;NA;1974;"M";199110270
2001.1;93002050482;11107210;1999.1;12;4;401;"BOQUEIRÃO";"PB";NA;NA;1972;"F";199190016
2001.1;981228437;11126100;1999.1;1;4;553;"RIO DE JANEIRO";"RJ";NA;NA;1980;"F";199110311
2001.1;3458934413;11107210;1999.1;1;4;539;"JOÃO PESSOA";"PB";NA;NA;1980;"M";199110418
2001.1;3537365462;11124100;1999.1;1;4;559;"CAMPINA GRANDE";"PB";NA;NA;1981;"M";199110271
2001.1;3517789429;15122100;1999.1;1;4;551;"CAMPINA GRANDE";"PB";NA;NA;1980;"M";199110190
2001.1;3206609402;15108100;1999.1;1;4;450;"CAMPINA GRANDE";"PB";NA;NA;1980;"F";199110395
2001.1;833911422;13304100;1999.1;1;4;513;"CAMPINA GRANDE";"PB";NA;NA;1979;"M";199130059
2001.1;907555454;15122100;1999.2;1;4;460;"CAICÓ";"RN";NA;NA;1981;"F";199210106
2001.1;45616710482;13312210;1999.2;12;4;773;"BOQUEIRÃO";"PB";NA;NA;1964;"F";199280062
2001.1;2506644458;15122100;1999.2;1;4;500;"CAMPINA GRANDE";"PB";NA;NA;1979;"M";199210075
2001.1;3348765404;14102100;1999.2;1;4;579;"CAMPINA GRANDE";"PB";NA;NA;1977;"F";199210027
2001.1;17692725420;13304100;1999.2;5;4;NA;"LUÍS GOMES";"RN";NA;NA;1953;"M";199230456
2001.1;88461530306;12205100;2000.1;1;4;710;"TERESINA";"PI";NA;NA;1981;"F";100120003
2001.1;1070683469;13312110;2000.1;1;4;486;"CAMPINA GRANDE";"PB";NA;NA;1981;"F";100130194
2001.1;3033882420;15108100;2000.1;1;4;455;"CAMPINA GRANDE";"PB";NA;NA;1978;"M";100110127
2001.1;2495306438;11107210;2000.1;1;4;555;"JOÃO PESSOA";"PB";NA;NA;1977;"M";100110366
2001.1;996460489;11107210;2000.1;1;4;500;"SANTA RITA";"PB";NA;NA;1981;"M";100110114
2001.1;766722473;14123100;2000.1;1;4;701;"SALVADOR";"BA";NA;NA;1982;"M";100110183
2001.1;3835514474;15122100;2000.1;1;4;531;"CAMPINA GRANDE";"PB";NA;NA;1981;"M";100110168
2001.1;3317675462;11128100;2000.1;1;4;529;"CAMPINA GRANDE";"PB";NA;NA;1979;"M";100110325
2001.1;3927876445;11126100;2000.2;1;4;542;"PARANAGUA";"PR";NA;NA;1981;"M";100210061
2001.1;3921942446;14123100;2000.2;1;4;580;"CAMPINA GRANDE";"PB";NA;NA;1980;"F";100210120
2001.1;3826151402;14123100;2000.2;1;4;584;"MACEIÓ";"AL";NA;NA;1981;"M";100210117
2001.1;1038437440;13304200;2000.2;1;4;507;"JOÃO PESSOA";"PB";NA;NA;1980;"M";100230090
2001.1;44853319387;15122100;2000.2;1;4;495;"CAMPINA GRANDE";"PB";NA;NA;1982;"F";100210071
2001.1;764228447;13304200;2000.2;1;4;551;"CAMPINA GRANDE";"PB";NA;NA;1978;"M";100230085
2001.1;2945808404;13312210;2000.2;12;4;708;"CAMPINA GRANDE";"PB";NA;NA;1963;"F";100280019
2001.1;28856880415;15127100;1992.1;1;5;520;NA;NA;NA;NA;1962;"M";192110417
2001.1;92961150434;13301100;1993.2;1;5;517;NA;NA;NA;NA;1974;"F";193230059
2001.1;2379092435;15127100;1997.1;1;6;485;"BOA VISTA";"PB";NA;NA;1978;"F";197110510
